Identifier,Identifier format,GUID,Name,Name format,Discipline,Module,State,Tag Type 1 Name,Tag Type 1 Tag 1 Name,Tag Type 2 Name,Tag Type 2 Tag 1 Name,Tag Type 3 Name,Tag Type 3 Tag 1 Name,Tag Type 4 Name,Tag Type 4 Tag 1 Name,Tag Type 5 Name,Tag Type 5 Tag 1 Name,Item Exposure Rate,Scoring Mode,Video,Item Stem,Type,Prompt,Orientation,Options Per Line,Scoring Type,Spot Visibility,Min associations,Max associations,Min Score,Max Score,Default Score,Video Interaction Play Mode,Video Delay,Show Confirmation Prompt,Line Count,Word Limit,Word Limit Action,Use Rich Text Editor,Enable MathML,Enable Code Editing,Show Word Count,Minimum Gap Display Width,Expected Length,Input Restriction,Decimal Places,Lower Bound,Upper Bound,Step,Extended Text Answer,Interaction Body,Source 1 Display order,Source 1 Text,Source 1 Match Min,Source 1 Match Max,Source 1 Correct,Source 1 Fixed,Source 1 Image,Source 1 Min Choices,Source 1 Max Choices,Source 2 Display order,Source 2 Text,Source 2 Match Min,Source 2 Match Max,Source 2 Correct,Source 2 Fixed,Source 2 Image,Source 2 Min Choices,Source 2 Max Choices,Source 3 Display order,Source 3 Text,Source 3 Match Min,Source 3 Match Max,Source 3 Correct,Source 3 Fixed,Source 3 Image,Source 3 Min Choices,Source 3 Max Choices,Source 4 Display order,Source 4 Text,Source 4 Match Min,Source 4 Match Max,Source 4 Correct,Source 4 Fixed,Source 4 Image,Source 4 Min Choices,Source 4 Max Choices,Source 5 Display order,Source 5 Text,Source 5 Match Min,Source 5 Match Max,Source 5 Correct,Source 5 Fixed,Source 5 Image,Source 5 Min Choices,Source 5 Max Choices,Destination 1 Text,Destination 1 Match Max,Destination 2 Text,Destination 2 Match Max,Destination 3 Text,Destination 3 Match Max,Destination 4 Text,Destination 4 Match Max,Destination 5 Text,Destination 5 Match Max,Shuffle,Answer 1,Answer 1 Score,Answer 1 Shape,Answer 1 Coordinates,Answer 2,Answer 2 Score,Answer 2 Shape,Answer 2 Coordinates,Answer 3,Answer 3 Score,Answer 3 Shape,Answer 3 Coordinates,Answer 4,Answer 4 Score,Answer 4 Shape,Answer 4 Coordinates,Answer 5,Answer 5 Score,Answer 5 Shape,Answer 5 Coordinates,Answer 6,Answer 6 Score,Answer 6 Shape,Answer 6 Coordinates,Answer 7,Answer 7 Score,Answer 7 Shape,Answer 7 Coordinates,Answer 8,Answer 8 Score,Answer 8 Shape,Answer 8 Coordinates,Answer 9,Answer 9 Score,Answer 9 Shape,Answer 9 Coordinates,Answer 10,Answer 10 Score,Answer 10 Shape,Answer 10 Coordinates,Correct,Correct 1,Correct 2,Correct 3,Correct 4,Correct 5,Correct 6,Correct 7,Correct 8,Correct 9,Correct 10,Order 1 Fixed,Order 1 Display Order,Order 1 Answer,Order 2 Fixed,Order 2 Display Order,Order 2 Answer,Order 3 Fixed,Order 3 Display Order,Order 3 Answer,Order 4 Fixed,Order 4 Display Order,Order 4 Answer,Order 5 Fixed,Order 5 Display Order,Order 5 Answer,Interaction 1 Interaction,Interaction 1 Confirmation Response,Interaction 1 Start Time,Interaction 1 End Time,Interaction 1 Score,Interaction 2 Interaction,Interaction 2 Confirmation Response,Interaction 2 Start Time,Interaction 2 End Time,Interaction 2 Score,Interaction 3 Interaction,Interaction 3 Confirmation Response,Interaction 3 Start Time,Interaction 3 End Time,Interaction 3 Score,Interaction 4 Interaction,Interaction 4 Confirmation Response,Interaction 4 Start Time,Interaction 4 End Time,Interaction 4 Score,Interaction 5 Interaction,Interaction 5 Confirmation Response,Interaction 5 Start Time,Interaction 5 End Time,Interaction 5 Score,Interaction 6 Interaction,Interaction 6 Confirmation Response,Interaction 6 Start Time,Interaction 6 End Time,Interaction 6 Score,Interaction 7 Interaction,Interaction 7 Confirmation Response,Interaction 7 Start Time,Interaction 7 End Time,Interaction 7 Score,Interaction 8 Interaction,Interaction 8 Confirmation Response,Interaction 8 Start Time,Interaction 8 End Time,Interaction 8 Score,Interaction 9 Interaction,Interaction 9 Confirmation Response,Interaction 9 Start Time,Interaction 9 End Time,Interaction 9 Score,Interaction 10 Interaction,Interaction 10 Confirmation Response,Interaction 10 Start Time,Interaction 10 End Time,Interaction 10 Score,Enable Live Marking & Feedback for this Item,Live Marking Format,Default Feedback Display Options,Default Feedback Use Auto-Generated Feedback,Default Feedback,Additional Feedback Display Options,Additional Feedback If Answer Is Incorrect,Additional Feedback If Answer Is Correct,Override Feedback 1 Condition,Override Feedback 1 Score,Override Feedback 1 Feedback Content,Override Feedback 2 Condition,Override Feedback 2 Score,Override Feedback 2 Feedback Content,Override Feedback 3 Condition,Override Feedback 3 Score,Override Feedback 3 Feedback Content,Override Feedback 4 Condition,Override Feedback 4 Score,Override Feedback 4 Feedback Content,Override Feedback 5 Condition,Override Feedback 5 Score,Override Feedback 5 Feedback Content,Override Feedback 6 Condition,Override Feedback 6 Score,Override Feedback 6 Feedback Content,Override Feedback 7 Condition,Override Feedback 7 Score,Override Feedback 7 Feedback Content,Override Feedback 8 Condition,Override Feedback 8 Score,Override Feedback 8 Feedback Content,Override Feedback 9 Condition,Override Feedback 9 Score,Override Feedback 9 Feedback Content,Override Feedback 10 Condition,Override Feedback 10 Score,Override Feedback 10 Feedback Content,Marking Scheme Component 1 Identifier,Marking Scheme Component 1 Name,Marking Scheme Component 1 Description,Marking Scheme Component 1 Available Score,Marking Scheme Component 1 Half Marks,Marking Scheme Component 2 Identifier,Marking Scheme Component 2 Name,Marking Scheme Component 2 Description,Marking Scheme Component 2 Available Score,Marking Scheme Component 2 Half Marks,Marking Scheme Component 3 Identifier,Marking Scheme Component 3 Name,Marking Scheme Component 3 Description,Marking Scheme Component 3 Available Score,Marking Scheme Component 3 Half Marks,Marking Scheme Component 4 Identifier,Marking Scheme Component 4 Name,Marking Scheme Component 4 Description,Marking Scheme Component 4 Available Score,Marking Scheme Component 4 Half Marks,Marking Scheme Component 5 Identifier,Marking Scheme Component 5 Name,Marking Scheme Component 5 Description,Marking Scheme Component 5 Available Score,Marking Scheme Component 5 Half Marks,Runtime Setup Instructions,Comment 1,Assigned to
delisit0003lwhcvpegtf8-030804,delisit0003{id},81d3ed41-6037-e911-80c0-0003fffefa96,DKT-011_turkish,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Traffic signals,Category Tag Type,Warning Signs,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>Sınırsız bir lisansınız var ve ülkede 100 km / s hızla ilerliyorsunuz ve bu işareti geçiyorsunuz. Ne yapmalısın?&nbsp;&nbsp;</p><p></p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonraki 5 kilometrelik bir uç çiftlik hayvanları hız sınırı işaretini geçmediğiniz sürece 60 km / s'yi geçmemelisiniz.,,,,Yoldaki çiftlik hayvanlarına çarpmayı önlemek için durmanıza izin verecek bir hıza geçin.,,,,Çiftlik hayvanlarının yola çıkmasını önlemek için çitler varsa 100 km / s hızda sürmeye devam edebilirsiniz.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yoldaki çiftlik hayvanlarına çarpmayı önlemek için durmanıza izin verecek bir hıza geçin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT TS-WS 2 Turkish,DELI_SIT_S0003
delisit0003lwhcvpegtf8-030805,delisit0003{id},8ad3ed41-6037-e911-80c0-0003fffefa96,DKT-032_turkish,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Traffic signals,Category Tag Type,Warning Signs,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>Eğer sol şeritte bir yol çalışma bölgesinden geçiyorsanız ve bu işareti görüyorsanız -&nbsp;&nbsp;</p><p></p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sağa birleştir ve diğer trafiğe yol ver.,,,,Sağ şeritte seyahat eden herhangi bir aracın önüne geçmek için hızlandırın.,,,,Dur ve yol tarifi için bekle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sağa birleştir ve diğer trafiğe yol ver.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT TS-WS 3 Turkish,DELI_SIT_S0003
delisit0003lwhcvpegtf8-030806,delisit0003{id},93d3ed41-6037-e911-80c0-0003fffefa96,DKT-008_turkish,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Traffic signals,Category Tag Type,Warning Signs,License Class Tag Type,car,,,,,,,,"<p>Demiryolu geçişlerinde dur işaretleri veya yanıp sönen ışıklar her zaman dikkate alınmalıdır, çünkü -&nbsp;</p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Araba frenleri çoğu zaman başarısız olur.,,,,"Trenler hızlı, ağır ve çabuk duramıyor.",,,,Yayalar geçiyor olabilir.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trenler hızlı, ağır ve çabuk duramıyor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT TS-WS 4 Turkish,DELI_SIT_S0003
delisit0003lwhcvpegtf8-030807,delisit0003{id},9ad3ed41-6037-e911-80c0-0003fffefa96,DKT-058_turkish,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Traffic signals,Category Tag Type,Warning Signs,License Class Tag Type,car,,,,,,,,<span>Bu işareti gördüğünüzde - </span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"İşaretin ötesinde değil. ",,,,"Dikkatli sür. ",,,,"Başka bir aracı geçmeyin. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Başka bir aracı geçmeyin. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT TS-WS 5 Turkish,DELI_SIT_S0003
delisit0004vdbqntb3ras-018827,delisit0004{id},aa780381-9c20-e911-80c0-0003fffe5a24,HPT-001,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 1,DELI_SIT_S0004
delisit0004vdbqntb3ras-018828,delisit0004{id},ae780381-9c20-e911-80c0-0003fffe5a24,HPT-002,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 2,DELI_SIT_S0004
delisit0004vdbqntb3ras-018829,delisit0004{id},b2780381-9c20-e911-80c0-0003fffe5a24,HPT-003,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 3,DELI_SIT_S0004
delisit0004vdbqntb3ras-018830,delisit0004{id},b6780381-9c20-e911-80c0-0003fffe5a24,HPT-004,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 4,DELI_SIT_S0004
delisit0004vdbqntb3ras-018831,delisit0004{id},ba780381-9c20-e911-80c0-0003fffe5a24,HPT-005,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 5,DELI_SIT_S0004
delisit0004vdbqntb3ras-018832,delisit0004{id},f0896887-9c20-e911-80c0-0003fffe5a24,HPT-006,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 6,DELI_SIT_S0004
delisit0004vdbqntb3ras-018833,delisit0004{id},f4896887-9c20-e911-80c0-0003fffe5a24,HPT-007,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 7,DELI_SIT_S0004
delisit0004vdbqntb3ras-018834,delisit0004{id},f8896887-9c20-e911-80c0-0003fffe5a24,HPT-008,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 8,DELI_SIT_S0004
delisit0004vdbqntb3ras-018835,delisit0004{id},fc896887-9c20-e911-80c0-0003fffe5a24,HPT-009,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 9,DELI_SIT_S0004
delisit0004vdbqntb3ras-018836,delisit0004{id},008a6887-9c20-e911-80c0-0003fffe5a24,HPT-010,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 10,DELI_SIT_S0004
delisit0004vdbqntb3ras-018837,delisit0004{id},048a6887-9c20-e911-80c0-0003fffe5a24,HPT-011,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 11,DELI_SIT_S0004
delisit0004vdbqntb3ras-018838,delisit0004{id},c0eb908e-9c20-e911-80c0-0003fffe5a24,HPT-012,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 12,DELI_SIT_S0004
delisit0004vdbqntb3ras-018839,delisit0004{id},c4eb908e-9c20-e911-80c0-0003fffe5a24,HPT-013,HPT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br></p><p><br></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT Intro 13,DELI_SIT_S0004
